,지번주소,동,사업장명,업태구분명,좌표정보(X),좌표정보(Y),경도,위도
180,서울특별시 강서구 방화동 534-9 양서빌딩 1층,방화동,칠구네신림동백순대&순대국,한식,182941.0576,452258.4583,126.8047938123715,37.572457333401296
181,서울특별시 강서구 공항동 1378 발쿠치네하우스,공항동,블라디문,한식,183132.6299,450838.7568,126.80699513161758,37.55966959758209
182,"서울특별시 강서구 마곡동 774 에스에이치빌딩 1층 107,108,109호",마곡동,SO GON(소 곤),한식,184947.6255,450846.2734,126.82753678299238,37.559768872971546
183,서울특별시 강서구 마곡동 759-1 두산더랜드타워 A동 101호,마곡동,램식당,식육(숯불구이),184526.0844,451722.6506,126.82274728569881,37.567657887657745
184,서울특별시 강서구 마곡동 795-6 뉴골든타워 206호,마곡동,아르망디,기타,185554.2994,450891.3124,126.8344021358018,37.560184417513135
185,서울특별시 강서구 외발산동 282-2 지하1층,외발산동,퍼시픽호텔,한식,183993.3931,449605.8657,126.81676409046129,37.54857683239988
186,서울특별시 강서구 마곡동 793-2 갤럭시인텔리젼스,마곡동,광선집 돼지특수부위전문 발산역직영점,한식,185714.4325,451160.5091,126.83620924365886,37.56261234799825
187,서울특별시 강서구 등촌동 701 미주진로아파트 지하1층 13-1호,등촌동,쌀국수 마라 먹자 강서본점,중국식,186414.5129,450851.4601,126.84413870171008,37.55983849359672
188,서울특별시 강서구 화곡동 1075 화곡빌딩 1층,화곡동,던킨도너츠 화곡역점,경양식,185780.3347,448789.4947,126.83700127892294,37.54125083688799
189,서울특별시 강서구 화곡동 1099-13 준빌딩(지상 1층),화곡동,은설전통수제디저트,호프/통닭,186666.1353,450234.0143,126.84699780274165,37.55427908028482
190,서울특별시 강서구 마곡동 799-2 푸리마타워 106호,마곡동,샐러드박스 마곡역점,기타,184785.4835,450767.2584,126.82570333011675,37.559054285985106
191,"서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울 132,133호",마곡동,길동우동마곡나루역점,한식,184646.5808,451684.7269,126.82411198602848,37.567318225026334
192,서울특별시 강서구 내발산동 670-11 1층,내발산동,돈가스 튀기는 형 강서점,경양식,185599.8344,450240.8272,126.83493031755503,37.5543243511185
193,서울특별시 강서구 마곡동 774-4 마곡센트럴타워Ⅰ (지상 1층) 115~116호,마곡동,핵밥 마곡점,한식,185150.3214,450822.8706,126.82983133979313,37.559561318948866
194,서울특별시 강서구 화곡동 1073-10 메가박스 102호,화곡동,해성골초밥,일식,185574.9372,448716.2747,126.83467864016973,37.54058792931658
195,서울특별시 강서구 마곡동 795-6 뉴골든타워 101-1호,마곡동,요미우돈교자 마곡발산점,일식,185554.2994,450891.3124,126.8344021358018,37.560184417513135
196,서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 131호,마곡동,(주)순살로31 마곡나루역점,기타,184622.9757,451753.2727,126.82384335726891,37.56793541656248
197,서울특별시 강서구 방화동 906 마곡센트레빌,방화동,신방화 호초밥,일식,183682.7531,452311.8167,126.81318843181757,37.57295156921363
198,서울특별시 강서구 마곡동 796-3 외 1필지 마곡사이언스타워 (지상 2층) 208호,마곡동,초이다이닝 마곡점,중국식,185259.1853,450932.3598,126.83106123234654,37.56054955583775
199,서울특별시 강서구 화곡동 98-223 (지상 1층),화곡동,김밥&떡볶이 싸롱,패스트푸드,186191.8081,448871.7008,126.84165556979897,37.541997784989185
200,서울특별시 강서구 마곡동 800-1 문영 퀸즈파크11차 405-1호,마곡동,보울랩스,기타,184998.7045,450740.5412,126.8281170579844,37.55881707733405
201,서울특별시 강서구 등촌동 628-7,등촌동,메종드반남,한식,187142.5202,450809.3662,126.85237893409455,37.559469726237154
202,서울특별시 강서구 화곡동 1145 우장산롯데캐슬,화곡동,논두렁오리농장,한식,186520.5494,450383.0795,126.84534745267788,37.555620011215204
203,서울특별시 강서구 공항동 45-37,공항동,편편집 송정역점,한식,183107.3333,451076.3876,126.80670333778293,37.56181014878367
204,서울특별시 강서구 염창동 98 염창 한강 스테이,염창동,콤마(comma),기타,188732.0731,450196.1758,126.87037867658552,37.55396586820989
205,서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ7층 725(일부)호,마곡동,잭커피,기타,184971.5227,450643.0564,126.82781142739087,37.5579383085519
206,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡,마곡동,원데이타씨케이,식육(숯불구이),185127.2854,450939.2211,126.82956825415673,37.5606092471365
207,서울특별시 강서구 방화동 264-1 1층,방화동,구사,일식,183490.5157,452174.3582,126.81101544360841,37.57170965376604
208,서울특별시 강서구 마곡동 773-1 마곡역센트럴푸르지오시티 1층 117호,마곡동,해골피자 마곡점,경양식,184749.4755,450917.3369,126.8252926688431,37.56040587381846
209,서울특별시 강서구 등촌동 567-19,등촌동,난길,한식,187753.7577,448166.8154,126.85934111396551,37.53566900693434
210,서울특별시 강서구 내발산동 678-6,내발산동,고피자,"외국음식전문점(인도,태국등)",185472.3328,450158.3189,126.83348901883657,37.55357895315186
211,서울특별시 강서구 방화동 829-5 에어뷰21-1오피스텔,방화동,취미,한식,183394.0322,452906.5213,126.80990663933956,37.57830457294455
212,서울특별시 강서구 가양동 1498 강서한강자이타워,가양동,분옥삼겹살,한식,186501.2332,451485.2519,126.845108474169,37.56555014805881
213,서울특별시 강서구 마곡동 757 두산더랜드파크,마곡동,SEMPRE 셈쁘레,경양식,184655.2643,451864.2982,126.8242065020734,37.56893627904596
214,서울특별시 강서구 마곡동 795-5 마곡사이언스파크뷰 107호,마곡동,국보집,한식,185517.646,450898.3544,126.8339871562211,37.56024728721412
215,서울특별시 강서구 화곡동 346-1,화곡동,보승회관 까치산역점,분식,186307.2853,447832.9074,126.84298166693479,37.53264009354772
216,서울특별시 강서구 마곡동 799-11 파인스퀘어,마곡동,나 갈비夜,한식,184844.8416,450680.3656,126.82637693159276,37.55827237630971
217,서울특별시 강서구 등촌동 14-7 가양역 데시앙플렉스 지식산업센터 102~110호,등촌동,모스베이커리카페,기타,186501.1109,451334.5911,126.84510987533477,37.564192714291195
218,서울특별시 강서구 마곡동 795-7 열린프라자 (지상 1층) 103호,마곡동,북창동순두부 발산역점,한식,185590.1505,450885.1857,126.8348080162819,37.56012978047625
219,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 119호,마곡동,도야지,식육(숯불구이),185127.2854,450939.2211,126.82956825415673,37.5606092471365
220,서울특별시 강서구 등촌동 638-3 강서아이티밸리,등촌동,경성식당,한식,187415.2434,450594.612,126.85546926660055,37.55753860178106
221,서울특별시 강서구 화곡동 1071-41 1층,화곡동,부뚜막 연탄집,한식,185322.6729,448506.6614,126.83182848922488,37.53869533986985
222,서울특별시 강서구 화곡동 372-42 2층,화곡동,쌍팔반점 화곡점,한식,185477.8894,448295.5815,126.83358890292702,37.536796000223035
223,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 (지상 1층) 136호,마곡동,에센스커피 리더스퀘어점,한식,185127.2854,450939.2211,126.82956825415673,37.5606092471365
224,서울특별시 강서구 화곡동 358-6 (지상 1층),화곡동,닭한마리닭발,호프/통닭,185681.0485,447760.8473,126.83589798987677,37.53198128951004
225,서울특별시 강서구 화곡동 339-29 (지상 1층),화곡동,분식이좋아,한식,186457.2345,448016.8453,126.84467474906002,37.534299579758866
226,서울특별시 강서구 마곡동 774-9 사이언스타 123호,마곡동,신의한국수 마곡점,한식,185095.247,450885.0584,126.82920674929154,37.56012072932643
227,서울특별시 강서구 방화동 198-3,방화동,짜뉘,한식,184265.4317,451916.3504,126.81979277639415,37.56939865952811
228,서울특별시 강서구 마곡동 758-1 마곡럭스나인오피스텔엘동 203호,마곡동,극락전,한식,184519.6951,451868.4224,126.82267187568652,37.568971160424724
229,서울특별시 강서구 화곡동 903-4 3층,화곡동,유앤아이 U N I,기타,186477.549,447457.3384,126.8449149326664,37.529258774653854
230,서울특별시 강서구 화곡동 342-99 1층,화곡동,직화볶음 찜닭 볶찜 화곡점,한식,186573.8652,447634.2456,126.84600133390019,37.53085410551403
231,서울특별시 강서구 화곡동 372-95,화곡동,씨앤오 F&B,한식,185351.0516,448270.0121,126.83215432443413,37.53656360849694
232,서울특별시 강서구 마곡동 800 나인스퀘어 115호,마곡동,웰컴백커피(Welcomeback coffee),경양식,184935.4188,450748.5714,126.82740064373607,37.558888391793964
233,서울특별시 강서구 마곡동 797-4 발산파크프라자 1층 121호,마곡동,경성,한식,185486.6703,450776.8978,126.83363898850777,37.55915249114075
234,서울특별시 강서구 내발산동 669-2 1층 104호 좌측,내발산동,삼첩분식,한식,185543.7957,450247.1103,126.83429600179797,37.554380080119486
235,서울특별시 강서구 화곡동 784-25 1층,화곡동,술꽃포차,한식,187742.4693,447674.349,126.85922165314568,37.53123177874789
236,서울특별시 강서구 등촌동 725 마곡루나플라체 101호,등촌동,테라썸 포차,한식,185997.9919,450762.8259,126.83942627264246,37.559033649723794
237,서울특별시 강서구 화곡동 347-8 감성하이츠 101호,화곡동,조선 호랑이 냉면 석쇠불고기,냉면집,186128.1348,447798.5881,126.84095545324242,37.53232819146767
238,서울특별시 강서구 화곡동 1063-16,화곡동,테마호프포차,한식,185871.5276,448889.0825,126.83803120690246,37.54214951946362
239,서울특별시 강서구 화곡동 358-10 104호,화곡동,돼지곱닭 화곡직영점,한식,185729.2906,447764.7791,126.8364437074579,37.532017465391895
240,서울특별시 강서구 마곡동 799-3 문영 퀸즈파크12차 110호,마곡동,또멘,한식,184825.6763,450763.3366,126.82615830309449,37.559019616455195
241,서울특별시 강서구 화곡동 1119-10 (지상 1층),화곡동,금별맥주 강서구청점,한식,186806.8421,450049.1508,126.84859352428516,37.552615517496406
242,서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 B-134호,마곡동,모어잇 MORE EAT,기타,184646.5808,451684.7269,126.82411198602848,37.567318225026334
243,서울특별시 강서구 등촌동 649-14 우림보보카운티뷰오피스텔 104-2호,등촌동,노모어피자(No More Pizza) 등촌점,기타,187851.4586,450002.6578,126.86041599297198,37.55221104980468
244,서울특별시 강서구 화곡동 801-7 1층 2호,화곡동,우빈,한식,187584.3946,447883.3698,126.85742971723474,37.533112912977366
245,서울특별시 강서구 화곡동 901-27 태양빌딩,화곡동,심플매터 커피 로스터스 SIMPLE MATTER,경양식,186318.4498,447470.9747,126.84311474955247,37.52937928024513
246,서울특별시 강서구 마곡동 768-2 동익드미라벨복합빌딩 152호,마곡동,옛날통닭,호프/통닭,184345.724,451171.2877,126.82071759367894,37.562687135450226
247,서울특별시 강서구 마곡동 784-13 아르디에 1층 106호,마곡동,타코명가,일식,185739.0512,451258.6197,126.83648596939958,37.563496693153574
248,서울특별시 강서구 화곡동 1170-0 우장산역 해링턴 타워 1층 109호,화곡동,153구포국수 우장산역점,분식,185432.7672,449342.4335,126.83305751867371,37.546227302488816
249,서울특별시 강서구 가양동 154-26,가양동,백옥미식성,중국식,185907.2961,451924.7873,126.83837737863591,37.56950136273457
250,서울특별시 강서구 화곡동 366-16 수창빌딩 1층,화곡동,국보급 냉면,냉면집,185940.8542,447995.0729,126.83883283897724,37.53409565238585
251,서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 지하1층 116호,염창동,효자동설렁탕 증미역점,경양식,187952.56,450562.0202,126.86155089903973,37.5572521699858
252,서울특별시 강서구 내발산동 651-17 문화빌딩,내발산동,베리공 응접실,기타,185853.7273,450572.6439,126.83779720599416,37.55731792339921
253,"서울특별시 강서구 마곡동 799-7 A동 109,110호",마곡동,조선부뚜막 마곡점,한식,184729.6702,450716.3262,126.82507271420131,37.558594467437004
254,서울특별시 강서구 화곡동 836-3 1층,화곡동,희진포차,한식,187347.9294,447785.7694,126.85475607872992,37.532230313561456
255,서울특별시 강서구 마곡동 797-7 퀸즈파크텐 2층 202호,마곡동,고집132 마곡점,한식,185292.7666,450863.0269,126.8314427000827,37.55992541515814
256,서울특별시 강서구 화곡동 905-10 (지상 1층),화곡동,마포갈매기 까치산점,한식,186341.7813,447393.079,126.84338015940104,37.52867779429729
257,서울특별시 강서구 등촌동 652-1 1층,등촌동,실비집,한식,187460.0671,450240.3086,126.85598264451097,37.55434698702123
258,서울특별시 강서구 화곡동 1043-27 1층,화곡동,우반장짬뽕,중국식,185229.0222,448726.7892,126.8307644172763,37.540677165216394
259,서울특별시 강서구 화곡동 362-43 1층,화곡동,리안,기타,185683.7665,448053.7333,126.83592300812688,37.53462020531927
260,서울특별시 강서구 화곡동 1072-11,화곡동,홍대명품족발,한식,185461.8097,448635.1526,126.83340022092851,37.539855244337915
261,서울특별시 강서구 화곡동 1118-13 1층,화곡동,삼거리냉삼집,일식,186815.8195,449949.2523,126.84869692246106,37.55171557343175
262,서울특별시 강서구 마곡동 757 두산더랜드파크 1층 A-111호,마곡동,와타쿠모 마곡나루점,한식,184655.2643,451864.2982,126.8242065020734,37.56893627904596
263,서울특별시 강서구 화곡동 841-19 2층,화곡동,JJ푸드,한식,187474.9948,447608.0117,126.85619670380086,37.53063047495647
264,서울특별시 강서구 화곡동 840-11,화곡동,딜리버리 투스타,한식,187392.7507,447691.5381,126.85526479838039,37.531381914657395
265,서울특별시 강서구 화곡동 980-21 강서아이파크,화곡동,양평 진뚝배기 해장국,한식,186594.2656,449819.1839,126.84619206353346,37.55054046313755
266,서울특별시 강서구 등촌동 628-9 가양역 더스카이밸리5차 지식산업센터,등촌동,포바오,기타,187160.6656,450873.0171,126.85258318108346,37.56004346650613
